Country,Gender,Demographics_Question,Demographics_Response,Question,Value
Rwanda,F,Marital status,Never married,... for at least one specific reason,42.9
Rwanda,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,43.8
Rwanda,F,Marital status,Married or living together,... if she argues with him,19.4
Rwanda,F,Marital status,Never married,... if she argues with him,20.9
Rwanda,F,Marital status,"Widowed, divorced, separated",... if she argues with him,23.6
Rwanda,F,Marital status,Married or living together,... if she burns the food,7.2
Rwanda,F,Marital status,Never married,... if she burns the food,10.0
Rwanda,F,Marital status,"Widowed, divorced, separated",... if she burns the food,13.1
Rwanda,F,Marital status,Married or living together,... if she goes out without telling him,20.5
Rwanda,F,Marital status,Never married,... if she goes out without telling him,23.6
Rwanda,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,26.4
Rwanda,F,Marital status,Married or living together,... if she neglects the children,27.8
Rwanda,F,Marital status,Never married,... if she neglects the children,31.0
Rwanda,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,31.8
Rwanda,F,Marital status,Married or living together,... if she refuses to have sex with him,23.4
Rwanda,F,Marital status,Never married,... if she refuses to have sex with him,24.3
Rwanda,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,29.7
Rwanda,F,Residence,Rural,... for at least one specific reason,45.8
Rwanda,F,Residence,Urban,... for at least one specific reason,23.1
Rwanda,F,Residence,Rural,... if she argues with him,22.5
Rwanda,F,Residence,Urban,... if she argues with him,12.0
Rwanda,F,Residence,Rural,... if she burns the food,10.1
Rwanda,F,Residence,Urban,... if she burns the food,3.9
Rwanda,F,Residence,Rural,... if she goes out without telling him,24.6
Rwanda,F,Residence,Urban,... if she goes out without telling him,12.7
Rwanda,F,Residence,Rural,... if she neglects the children,32.7
Rwanda,F,Residence,Urban,... if she neglects the children,15.8
Rwanda,F,Residence,Rural,... if she refuses to have sex with him,27.1
Rwanda,F,Residence,Urban,... if she refuses to have sex with him,13.1
Rwanda,M,Age,15-24,... for at least one specific reason,22.8
Rwanda,M,Age,25-34,... for at least one specific reason,15.5
Rwanda,M,Age,35-49,... for at least one specific reason,12.9
Rwanda,M,Age,15-24,... if she argues with him,6.9
Rwanda,M,Age,25-34,... if she argues with him,4.9
Rwanda,M,Age,35-49,... if she argues with him,3.6
Rwanda,M,Age,15-24,... if she burns the food,2.6
Rwanda,M,Age,25-34,... if she burns the food,1.0
Rwanda,M,Age,35-49,... if she burns the food,1.1
Rwanda,M,Age,15-24,... if she goes out without telling him,8.6
Rwanda,M,Age,25-34,... if she goes out without telling him,6.7
Rwanda,M,Age,35-49,... if she goes out without telling him,4.8
Rwanda,M,Age,15-24,... if she neglects the children,15.9
Rwanda,M,Age,25-34,... if she neglects the children,10.4
Rwanda,M,Age,35-49,... if she neglects the children,8.6
Rwanda,M,Age,15-24,... if she refuses to have sex with him,9.3
Rwanda,M,Age,25-34,... if she refuses to have sex with him,6.0
Rwanda,M,Age,35-49,... if she refuses to have sex with him,3.5
Rwanda,M,Education,Higher,... for at least one specific reason,5.2
Rwanda,M,Education,No education,... for at least one specific reason,21.1
Rwanda,M,Education,Primary,... for at least one specific reason,18.4
Rwanda,M,Education,Secondary,... for at least one specific reason,17.5
Rwanda,M,Education,Higher,... if she argues with him,0.6
Rwanda,M,Education,No education,... if she argues with him,7.5
Rwanda,M,Education,Primary,... if she argues with him,5.6
Rwanda,M,Education,Secondary,... if she argues with him,5.0
Rwanda,M,Education,Higher,... if she burns the food,0.0
Rwanda,M,Education,No education,... if she burns the food,1.2
Rwanda,M,Education,Primary,... if she burns the food,1.7
Rwanda,M,Education,Secondary,... if she burns the food,2.2
Rwanda,M,Education,Higher,... if she goes out without telling him,2.3
Rwanda,M,Education,No education,... if she goes out without telling him,8.6
Rwanda,M,Education,Primary,... if she goes out without telling him,7.1
Rwanda,M,Education,Secondary,... if she goes out without telling him,6.8
Rwanda,M,Education,Higher,... if she neglects the children,3.9
Rwanda,M,Education,No education,... if she neglects the children,14.9
Rwanda,M,Education,Primary,... if she neglects the children,12.3
Rwanda,M,Education,Secondary,... if she neglects the children,12.4
Rwanda,M,Education,Higher,... if she refuses to have sex with him,1.0
Rwanda,M,Education,No education,... if she refuses to have sex with him,8.0
Rwanda,M,Education,Primary,... if she refuses to have sex with him,7.0
Rwanda,M,Education,Secondary,... if she refuses to have sex with him,6.3
Rwanda,M,Employment,Employed for cash,... for at least one specific reason,17.2
Rwanda,M,Employment,Employed for kind,... for at least one specific reason,19.1
Rwanda,M,Employment,Unemployed,... for at least one specific reason,20.1
Rwanda,M,Employment,Employed for cash,... if she argues with him,5.3
Rwanda,M,Employment,Employed for kind,... if she argues with him,5.3
Rwanda,M,Employment,Unemployed,... if she argues with him,6.3
Rwanda,M,Employment,Employed for cash,... if she burns the food,1.6
Rwanda,M,Employment,Employed for kind,... if she burns the food,1.8
Rwanda,M,Employment,Unemployed,... if she burns the food,2.1
Rwanda,M,Employment,Employed for cash,... if she goes out without telling him,6.8
Rwanda,M,Employment,Employed for kind,... if she goes out without telling him,7.1
Rwanda,M,Employment,Unemployed,... if she goes out without telling him,7.6
Rwanda,M,Employment,Employed for cash,... if she neglects the children,11.8
Rwanda,M,Employment,Employed for kind,... if she neglects the children,12.8
Rwanda,M,Employment,Unemployed,... if she neglects the children,13.7
Rwanda,M,Employment,Employed for cash,... if she refuses to have sex with him,6.4
Rwanda,M,Employment,Employed for kind,... if she refuses to have sex with him,6.1
Rwanda,M,Employment,Unemployed,... if she refuses to have sex with him,8.8
Rwanda,M,Marital status,Married or living together,... for at least one specific reason,14.8
Rwanda,M,Marital status,Never married,... for at least one specific reason,21.0
Rwanda,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,19.1
Rwanda,M,Marital status,Married or living together,... if she argues with him,4.4
Rwanda,M,Marital status,Never married,... if she argues with him,6.3
Rwanda,M,Marital status,"Widowed, divorced, separated",... if she argues with him,9.1
Rwanda,M,Marital status,Married or living together,... if she burns the food,1.0
Rwanda,M,Marital status,Never married,... if she burns the food,2.3
Rwanda,M,Marital status,"Widowed, divorced, separated",... if she burns the food,3.2
Rwanda,M,Marital status,Married or living together,... if she goes out without telling him,6.0
Rwanda,M,Marital status,Never married,... if she goes out without telling him,7.9
Rwanda,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,8.4
Rwanda,M,Marital status,Married or living together,... if she neglects the children,10.0
Rwanda,M,Marital status,Never married,... if she neglects the children,14.4
Rwanda,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,14.3
Rwanda,M,Marital status,Married or living together,... if she refuses to have sex with him,4.7
Rwanda,M,Marital status,Never married,... if she refuses to have sex with him,8.6
Rwanda,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,10.3
Rwanda,M,Residence,Rural,... for at least one specific reason,19.1
Rwanda,M,Residence,Urban,... for at least one specific reason,13.0
Rwanda,M,Residence,Rural,... if she argues with him,5.8
Rwanda,M,Residence,Urban,... if she argues with him,3.8
Rwanda,M,Residence,Rural,... if she burns the food,1.7
Rwanda,M,Residence,Urban,... if she burns the food,1.4
Rwanda,M,Residence,Rural,... if she goes out without telling him,7.4
Rwanda,M,Residence,Urban,... if she goes out without telling him,5.4
Rwanda,M,Residence,Rural,... if she neglects the children,12.7
Rwanda,M,Residence,Urban,... if she neglects the children,10.2
Rwanda,M,Residence,Rural,... if she refuses to have sex with him,7.5
Rwanda,M,Residence,Urban,... if she refuses to have sex with him,3.5
Sao Tome and Principe,F,Age,15-24,... for at least one specific reason,20.6
Sao Tome and Principe,F,Age,25-34,... for at least one specific reason,20.2
Sao Tome and Principe,F,Age,35-49,... for at least one specific reason,17.2
Sao Tome and Principe,F,Age,15-24,... if she argues with him,8.2
Sao Tome and Principe,F,Age,25-34,... if she argues with him,6.8
Sao Tome and Principe,F,Age,35-49,... if she argues with him,5.7
Sao Tome and Principe,F,Age,15-24,... if she burns the food,8.0
Sao Tome and Principe,F,Age,25-34,... if she burns the food,6.0
Sao Tome and Principe,F,Age,35-49,... if she burns the food,4.6
Sao Tome and Principe,F,Age,15-24,... if she goes out without telling him,9.2
Sao Tome and Principe,F,Age,25-34,... if she goes out without telling him,12.1
Sao Tome and Principe,F,Age,35-49,... if she goes out without telling him,9.5
Sao Tome and Principe,F,Age,15-24,... if she neglects the children,13.1
Sao Tome and Principe,F,Age,25-34,... if she neglects the children,10.9
Sao Tome and Principe,F,Age,35-49,... if she neglects the children,10.8
Sao Tome and Principe,F,Age,15-24,... if she refuses to have sex with him,4.3
Sao Tome and Principe,F,Age,25-34,... if she refuses to have sex with him,7.6
Sao Tome and Principe,F,Age,35-49,... if she refuses to have sex with him,5.2
Sao Tome and Principe,F,Education,Higher,... for at least one specific reason,14.9
Sao Tome and Principe,F,Education,No education,... for at least one specific reason,27.5
Sao Tome and Principe,F,Education,Primary,... for at least one specific reason,21.7
Sao Tome and Principe,F,Education,Secondary,... for at least one specific reason,14.7
Sao Tome and Principe,F,Education,Higher,... if she argues with him,14.9
Sao Tome and Principe,F,Education,No education,... if she argues with him,7.3
Sao Tome and Principe,F,Education,Primary,... if she argues with him,8.2
Sao Tome and Principe,F,Education,Secondary,... if she argues with him,5.0
Sao Tome and Principe,F,Education,Higher,... if she burns the food,14.9
Sao Tome and Principe,F,Education,No education,... if she burns the food,10.5
Sao Tome and Principe,F,Education,Primary,... if she burns the food,6.5
Sao Tome and Principe,F,Education,Secondary,... if she burns the food,5.6
Sao Tome and Principe,F,Education,Higher,... if she goes out without telling him,14.9
Sao Tome and Principe,F,Education,No education,... if she goes out without telling him,18.4
Sao Tome and Principe,F,Education,Primary,... if she goes out without telling him,11.5
Sao Tome and Principe,F,Education,Secondary,... if she goes out without telling him,6.8
Sao Tome and Principe,F,Education,Higher,... if she neglects the children,14.9
Sao Tome and Principe,F,Education,No education,... if she neglects the children,14.5
Sao Tome and Principe,F,Education,Primary,... if she neglects the children,13.2
Sao Tome and Principe,F,Education,Secondary,... if she neglects the children,8.9
Sao Tome and Principe,F,Education,Higher,... if she refuses to have sex with him,14.9
